고객ID,성별,연령,개시일,서비스기간,단선횟수,지불방법,요금제,핸드셋
K293580,여,47,07/07/96,51.933333,0,선불,CAT100,BS110
K293590,남,14,09/01/97,45.733333,0,선불,CAT100,S50
K293600,여,17,25/11/96,47.233333,2,선불,CAT100,WC95
K293610,남,21,24/01/97,45.233333,2,선불,CAT100,BS110
K293620,남,39,03/09/99,13.5,2,선불,CAT100,BS110
K293630,여,30,07/03/99,19.5,0,선불,CAT100,WC95
K293640,남,34,11/06/98,28.466667,1,선불,CAT100,CAS30
K293650,남,42,13/04/96,54.766667,0,선불,CAT100,S50
K293660,남,34,07/02/99,20.433333,7,선불,CAT100,S50
K293670,여,20,17/09/98,25.2,6,선불,CAT100,WC95
K293680,여,25,20/04/97,42.366667,9,선불,CAT100,WC95
K293690,여,21,08/02/97,44.733333,5,선불,CAT100,WC95
K293700,남,29,08/08/97,38.7,3,선불,CAT100,S50
K293710,남,35,15/06/96,52.666667,1,선불,CAT100,CAS30
K293720,여,49,09/09/98,25.466667,2,선불,CAT100,CAS30
K293730,남,19,18/07/99,15.066667,1,선불,CAT100,S50
K293740,남,66,15/08/96,50.633333,2,선불,CAT100,BS110
K293750,남,25,12/01/98,33.466667,2,선불,CAT100,S50
K293760,여,46,28/06/97,40.066667,10,선불,CAT100,WC95
K293770,여,45,01/01/98,33.833333,0,선불,CAT100,WC95
K293780,여,32,20/09/99,12.933333,1,선불,CAT100,WC95
K293790,남,41,23/07/96,51.4,1,선불,CAT100,CAS30
K293800,남,26,11/11/96,47.7,2,선불,CAT100,CAS30
K293810,여,61,15/09/96,49.6,2,선불,CAT100,WC95
K293820,여,33,23/02/97,44.233333,0,선불,CAT100,BS110
K293830,남,28,12/08/99,14.233333,7,선불,CAT100,S50
K293840,여,16,12/04/97,42.633333,0,선불,CAT100,CAS30
K293850,남,39,18/11/96,47.466667,1,선불,CAT100,CAS30
K293860,남,18,01/07/98,27.8,0,선불,CAT100,BS110
K293870,남,24,16/05/96,53.666667,1,선불,CAT100,CAS30
K293880,남,19,31/03/98,30.866667,0,선불,CAT100,CAS30
K293890,여,20,06/06/96,52.966667,1,선불,CAT100,WC95
K293900,여,16,27/07/99,14.766667,1,선불,CAT100,CAS30
K293910,남,12,14/11/96,47.6,1,선불,CAT100,CAS30
K293920,남,15,24/11/99,10.766667,0,선불,CAT100,CAS30
K293930,여,38,18/11/98,23.133333,1,선불,CAT100,CAS30
K293940,여,20,04/10/98,24.633333,2,선불,CAT100,WC95
K293950,여,13,05/07/99,15.5,2,선불,CAT100,WC95
K293960,남,37,31/01/97,45,2,선불,CAT100,S50
K293970,남,30,03/09/96,50,1,선불,CAT100,S50
K293980,남,24,20/05/98,29.2,0,선불,CAT100,BS110
K293990,여,35,18/06/99,16.066667,7,선불,CAT100,BS110
K294000,여,34,28/10/98,23.833333,4,선불,CAT100,WC95
K294010,남,35,26/08/98,25.933333,7,선불,CAT100,CAS30
K294020,여,44,23/08/98,26.033333,0,선불,CAT100,WC95
K294030,남,23,11/04/97,42.666667,5,선불,CAT100,S50
K294040,여,16,06/06/99,16.466667,2,선불,CAT100,WC95
K294050,남,33,20/03/97,43.4,0,선불,CAT100,S50
K294060,남,28,06/11/97,35.7,1,선불,CAT100,S50
K294070,남,31,02/11/96,48,2,선불,CAT100,S50
K294080,여,38,10/11/97,35.566667,0,선불,CAT100,WC95
K294090,여,25,17/09/99,13.033333,1,선불,CAT100,CAS30
K294100,남,26,16/03/96,55.7,1,선불,CAT100,S50
K294110,남,19,10/03/97,43.733333,1,선불,CAT100,S50
K294120,남,23,19/12/97,34.266667,1,선불,CAT100,CAS30
K294130,남,27,24/05/96,53.4,2,선불,CAT100,S50
K294140,여,61,18/03/97,43.466667,11,선불,CAT100,WC95
K294150,여,24,23/04/96,54.433333,1,선불,CAT100,WC95
K294160,여,18,12/08/96,50.733333,0,선불,CAT100,WC95
K294170,남,15,22/06/97,40.266667,8,선불,CAT100,S50
K294180,남,30,26/03/98,31.033333,1,선불,CAT100,CAS30
K294190,여,28,22/12/99,9.833333,0,선불,CAT100,CAS30
K294200,남,23,18/07/96,51.566667,4,선불,CAT100,S50
K294210,남,18,16/04/97,42.5,4,선불,CAT100,BS110
K294220,남,31,09/04/97,42.733333,2,선불,CAT100,S50
K294230,여,33,07/02/99,20.433333,2,선불,CAT100,CAS30
K294240,남,31,23/10/98,24,1,선불,CAT100,BS110
K294250,남,38,04/04/96,55.066667,1,선불,CAT100,BS110
K294260,남,33,11/12/98,22.366667,1,선불,CAT100,BS110
K294270,여,22,22/09/98,25.033333,0,선불,CAT100,WC95
K294280,여,50,02/03/96,56.166667,0,선불,CAT100,BS110
K294290,남,29,13/07/97,39.566667,0,선불,CAT100,BS110
K294300,남,24,20/05/96,53.533333,6,선불,CAT100,S50
K294310,여,18,03/12/99,10.466667,1,선불,CAT100,CAS30
K294320,여,38,01/02/99,20.633333,10,선불,CAT100,BS110
K294330,남,47,15/12/99,10.066667,2,선불,CAT100,BS110
K294340,남,30,09/09/99,13.3,7,선불,CAT100,S50
K294350,남,27,18/10/99,12,2,선불,CAT100,BS110
K294360,여,35,08/01/98,33.6,0,선불,CAT100,BS110
K294370,여,24,10/02/99,20.333333,2,선불,CAT100,WC95
K294380,남,39,07/06/97,40.766667,1,선불,CAT100,S50
K294390,남,50,06/03/98,31.7,2,선불,CAT100,S50
K294400,남,18,09/02/99,20.366667,0,선불,CAT100,BS110
K294410,여,45,12/01/96,57.833333,1,선불,CAT100,CAS30
K294420,여,28,16/12/98,22.2,4,선불,CAT100,WC95
K294430,여,26,17/11/99,11,0,선불,CAT100,CAS30
K294440,남,28,22/07/96,51.433333,0,선불,CAT100,S50
K294450,남,30,02/05/97,41.966667,2,선불,CAT100,S50
K294460,여,38,04/10/97,36.8,0,선불,CAT100,WC95
K294470,여,23,15/08/97,38.466667,0,선불,CAT100,CAS30
K294480,여,14,21/05/97,41.333333,0,선불,CAT100,CAS30
K294490,남,53,08/07/96,51.9,2,선불,CAT100,BS110
K294500,여,37,03/06/97,40.9,1,선불,CAT100,WC95
K294510,남,67,18/11/96,47.466667,2,선불,CAT100,BS110
K294520,여,18,25/02/98,32,2,선불,CAT100,BS110
K294530,남,37,23/10/99,11.833333,2,선불,CAT100,BS110
K294540,남,15,22/12/96,46.333333,7,선불,CAT100,CAS30
K294550,여,59,24/10/97,36.133333,2,선불,CAT100,WC95
K294560,여,21,17/09/98,25.2,2,선불,CAT100,BS110
K294570,남,30,11/06/99,16.3,2,선불,CAT100,S50
K294580,여,24,10/06/98,28.5,2,선불,CAT100,BS110
K294590,남,73,01/04/96,55.166667,2,선불,CAT100,S50
K294600,여,14,05/10/98,24.6,6,선불,CAT100,BS110
K294610,여,23,14/07/96,51.7,2,선불,CAT100,CAS30
K294620,여,37,14/12/99,10.1,0,선불,CAT100,CAS30
K294630,여,24,02/06/97,40.933333,0,선불,CAT100,CAS30
K294640,여,27,17/10/96,48.533333,6,선불,CAT100,CAS30
K294650,남,14,14/04/96,54.733333,11,선불,CAT100,BS110
K294660,남,35,23/12/98,21.966667,1,선불,CAT100,S50
K294670,남,22,14/01/99,21.233333,1,선불,CAT100,BS110
K294680,남,43,03/02/99,20.566667,2,선불,CAT100,S50
K294690,남,14,06/11/99,11.366667,9,선불,CAT100,S50
K294700,여,16,22/12/99,9.833333,0,선불,CAT100,BS110
K294710,남,28,10/04/99,18.366667,1,선불,CAT100,BS110
K294720,여,48,26/08/97,38.1,2,선불,CAT100,WC95
K294730,남,25,07/06/97,40.766667,2,선불,CAT100,BS110
K294740,여,31,20/10/97,36.266667,0,선불,CAT100,CAS30
K294750,여,66,18/06/96,52.566667,9,선불,CAT100,BS110
K294760,남,28,04/04/99,18.566667,6,선불,CAT100,CAS30
K294770,남,17,07/10/96,48.866667,2,선불,CAT100,S50
K294780,남,19,04/04/97,42.9,0,선불,CAT100,S50
K294790,남,34,20/02/97,44.333333,2,선불,CAT100,CAS30
K294800,여,60,27/05/97,41.133333,0,선불,CAT100,CAS30
K294810,남,50,22/12/96,46.333333,2,선불,CAT100,S50
K294820,여,16,07/05/97,41.8,10,선불,CAT100,BS110
K294830,남,32,05/07/96,52,10,선불,CAT100,S50
K294840,여,12,24/02/96,56.4,9,선불,CAT100,BS110
K294850,남,34,07/12/98,22.5,2,선불,CAT100,BS110
K294860,여,44,20/05/96,53.533333,1,선불,CAT100,CAS30
K294870,여,31,05/04/98,30.7,1,선불,CAT100,CAS30
K294880,여,29,08/06/97,40.733333,2,선불,CAT100,WC95
K294890,여,28,23/11/96,47.3,0,선불,CAT100,BS110
K294900,여,18,14/11/96,47.6,8,선불,CAT100,WC95
K294910,남,63,19/09/97,37.3,2,선불,CAT100,BS110
K294920,남,27,24/04/96,54.4,1,선불,CAT100,S50
K294930,여,15,06/01/96,58.033333,2,선불,CAT100,WC95
K294940,여,29,26/01/97,45.166667,5,선불,CAT100,WC95
K294950,남,26,14/08/96,50.666667,11,선불,CAT100,S50
K294960,여,53,25/11/96,47.233333,0,선불,CAT100,WC95
K294970,여,23,09/11/98,23.433333,0,선불,CAT100,BS110
K294980,남,49,03/02/99,20.566667,2,선불,CAT100,BS110
K294990,남,52,27/08/99,13.733333,1,선불,CAT100,BS110
K295000,남,35,15/04/97,42.533333,0,선불,CAT100,BS110
K295010,여,19,01/05/97,42,5,선불,CAT100,WC95
K295020,여,33,03/08/96,51.033333,1,선불,CAT100,BS110
K295030,남,41,23/03/96,55.466667,1,선불,CAT100,BS110
K295040,남,34,02/11/99,11.5,0,선불,CAT100,S50
K295050,여,36,10/08/97,38.633333,1,선불,CAT100,BS110
K295060,여,25,25/12/98,21.9,0,선불,CAT100,WC95
K295070,여,46,01/05/99,17.666667,0,선불,CAT100,CAS30
K295080,남,59,07/02/98,32.6,2,선불,CAT100,BS110
K295090,여,27,17/09/99,13.033333,5,선불,CAT100,WC95
K295100,여,19,09/02/97,44.7,9,선불,CAT100,BS110
K295110,여,29,10/01/97,45.7,0,선불,CAT100,WC95
K295120,여,24,06/03/96,56.033333,1,선불,CAT100,BS110
K295130,남,13,20/10/97,36.266667,0,선불,CAT100,S50
K295140,남,59,21/02/99,19.966667,2,선불,CAT100,CAS30
K295150,여,16,13/09/98,25.333333,0,선불,CAT100,WC95
K295160,남,26,11/11/96,47.7,0,선불,CAT100,S50
K295170,남,35,09/11/96,47.766667,2,선불,CAT100,S50
K295180,여,44,08/06/98,28.566667,3,선불,CAT100,WC95
K295190,남,35,23/01/98,33.1,5,선불,CAT100,CAS30
K295200,남,17,17/09/96,49.533333,8,선불,CAT100,S50
K295210,남,24,15/01/99,21.2,1,선불,CAT100,S50
K295220,남,27,26/10/99,11.733333,1,선불,CAT100,BS110
K295230,여,46,18/03/97,43.466667,1,선불,CAT100,CAS30
K295240,여,30,14/02/97,44.533333,1,선불,CAT100,WC95
K295250,남,28,27/05/98,28.966667,1,선불,CAT100,BS110
K295260,남,27,28/02/98,31.9,0,선불,CAT100,S50
K295270,남,34,12/06/96,52.766667,5,선불,CAT100,S50
K295280,남,31,06/08/98,26.6,2,선불,CAT100,BS110
K295290,여,16,01/06/96,53.133333,0,선불,CAT100,CAS30
K295300,여,28,09/10/99,12.3,1,선불,CAT100,BS110
K295310,여,34,24/11/97,35.1,0,선불,CAT100,WC95
K295320,여,14,20/03/96,55.566667,0,선불,CAT100,WC95
K295330,여,45,02/05/97,41.966667,9,선불,CAT100,CAS30
K295340,남,42,05/03/97,43.9,8,선불,CAT100,S50
K295350,남,36,23/07/98,27.066667,2,선불,CAT100,S50
K295360,남,52,12/08/97,38.566667,2,선불,CAT100,S50
K295370,남,37,07/03/97,43.833333,2,선불,CAT100,S50
K295380,남,29,16/09/96,49.566667,7,선불,CAT100,S50
K295390,남,16,17/09/98,25.2,1,선불,CAT100,S50
K295400,남,28,15/07/99,15.166667,1,선불,CAT100,BS110
K295410,남,36,09/01/99,21.4,1,선불,CAT100,S50
K295420,남,19,23/09/98,25,0,선불,CAT100,CAS30
K295430,여,16,13/04/99,18.266667,2,선불,CAT100,WC95
K295440,여,29,26/11/98,22.866667,2,선불,CAT100,WC95
K295450,여,28,15/08/99,14.133333,7,선불,CAT100,WC95
K295460,남,34,22/07/99,14.933333,0,선불,CAT100,CAS30
K295470,여,31,28/09/96,49.166667,1,선불,CAT100,WC95
K295480,여,24,06/06/98,28.633333,9,선불,CAT100,CAS30
K295490,여,12,04/02/97,44.866667,2,선불,CAT100,CAS30
K295500,남,61,31/12/99,9.533333,0,선불,CAT100,CAS30
K295510,여,26,12/07/99,15.266667,0,선불,CAT100,CAS30
K295520,남,17,28/01/97,45.1,10,선불,CAT100,CAS30
K295530,남,43,17/05/97,41.466667,1,선불,CAT100,S50
K295540,여,49,04/08/96,51,2,선불,CAT100,WC95
K295550,여,50,08/04/98,30.6,1,선불,CAT100,WC95
K295560,여,22,15/04/97,42.533333,11,선불,CAT100,CAS30
K295570,남,20,01/09/98,25.733333,8,선불,CAT100,CAS30
K295580,남,48,20/07/97,39.333333,9,선불,CAT100,S50
K295590,여,45,06/11/97,35.7,2,선불,CAT100,WC95
K295600,여,29,28/09/96,49.166667,1,선불,CAT100,CAS30
K295610,여,36,07/12/96,46.833333,0,선불,CAT100,WC95
K295620,남,12,13/06/98,28.4,1,선불,CAT100,CAS30
K295630,남,29,16/11/99,11.033333,0,선불,CAT100,CAS30
K295640,남,30,27/07/99,14.766667,0,선불,CAT100,S50
K295650,남,36,25/01/97,45.2,2,선불,CAT100,S50
K295660,여,33,18/08/98,26.2,0,선불,CAT100,WC95
K295670,여,40,13/05/99,17.266667,0,선불,CAT100,WC95
K295680,남,15,08/11/98,23.466667,2,선불,CAT100,S50
K295690,남,22,18/07/99,15.066667,1,선불,CAT100,BS110
K295700,여,40,19/05/97,41.4,0,선불,CAT100,WC95
K295710,여,54,20/09/97,37.266667,2,선불,CAT100,CAS30
K295720,남,46,03/04/96,55.1,0,선불,CAT100,S50
K295730,여,32,13/08/97,38.533333,1,선불,CAT100,WC95
K295740,여,33,02/03/97,44,10,선불,CAT100,WC95
K295750,여,17,10/03/98,31.566667,2,선불,CAT100,BS110
K295760,여,24,27/04/99,17.8,0,선불,CAT100,WC95
K295770,여,40,17/03/96,55.666667,2,선불,CAT100,WC95
K295780,남,43,01/10/99,12.566667,2,선불,CAT100,S50
K295790,여,23,24/05/99,16.9,0,선불,CAT100,CAS30
K295800,남,42,08/11/97,35.633333,2,선불,CAT100,S50
K295810,남,20,28/11/99,10.633333,0,선불,CAT100,BS110
K295820,남,21,18/08/98,26.2,2,선불,CAT100,S50
K295830,남,43,14/10/97,36.466667,10,선불,CAT100,CAS30
K295840,남,45,08/10/99,12.333333,0,선불,CAT100,S50
K295850,남,34,02/09/99,13.533333,2,선불,CAT100,S50
K295860,여,56,10/03/98,31.566667,1,선불,CAT100,WC95
K295870,여,20,17/09/99,13.033333,2,선불,CAT100,WC95
K295880,남,15,10/11/97,35.566667,2,선불,CAT100,BS110
K295890,남,25,04/07/96,52.033333,9,선불,CAT100,BS110
K295900,여,32,06/07/99,15.466667,1,선불,CAT100,CAS30
K295910,여,20,25/12/99,9.733333,0,선불,CAT100,BS110
K295920,남,15,13/06/96,52.733333,5,선불,CAT100,S50
K295930,여,34,17/05/99,17.133333,7,선불,CAT100,CAS30
K295940,여,28,28/02/96,56.266667,2,선불,CAT100,CAS30
K295950,여,20,08/05/98,29.6,0,선불,CAT100,BS110
K295960,남,18,08/02/96,56.933333,0,선불,CAT100,BS110
K295970,남,17,17/01/97,45.466667,4,선불,CAT100,S50
K295980,여,18,27/09/98,24.866667,0,선불,CAT100,WC95
K295990,남,18,19/07/98,27.2,2,선불,CAT100,CAS30
K296000,여,30,10/03/97,43.733333,2,선불,CAT100,WC95
K296010,여,28,20/06/98,28.166667,1,선불,CAT100,BS110
K296020,여,48,13/07/96,51.733333,1,선불,CAT100,CAS30
K296030,남,17,08/08/96,50.866667,0,선불,CAT100,CAS30
K296040,남,48,24/10/98,23.966667,1,선불,CAT100,CAS30
K296050,여,21,18/09/96,49.5,8,선불,CAT100,WC95
K296060,여,24,23/04/98,30.1,1,선불,CAT100,BS110
K296070,여,60,21/04/97,42.333333,0,선불,CAT100,WC95
K296080,여,24,09/12/98,22.433333,2,선불,CAT100,BS110
K296090,남,19,18/12/97,34.3,0,선불,CAT100,BS110
K296100,남,39,24/08/98,26,1,선불,CAT100,CAS30
K296110,남,39,01/05/99,17.666667,1,선불,CAT100,S50
K296120,여,41,26/12/99,9.7,4,선불,CAT100,CAS30
K296130,남,37,07/02/97,44.766667,1,선불,CAT100,CAS30
K296140,남,48,22/12/97,34.166667,2,선불,CAT100,S50
K296150,여,32,01/08/96,51.1,0,선불,CAT100,BS110
K296160,남,32,11/09/99,13.233333,10,선불,CAT100,BS110
K296170,여,27,25/05/99,16.866667,6,선불,CAT100,BS110
K296180,여,27,06/12/99,10.366667,10,선불,CAT100,CAS30
K296190,여,29,11/09/98,25.4,2,선불,CAT100,BS110
K296200,남,22,23/07/96,51.4,2,선불,CAT100,BS110
K296210,남,28,17/06/96,52.6,1,선불,CAT100,S50
K296220,남,19,21/04/96,54.5,0,선불,CAT100,CAS30
K296230,남,48,19/10/97,36.3,8,선불,CAT100,S50
K296240,여,28,16/02/96,56.666667,1,선불,CAT100,WC95
K296250,남,23,08/01/99,21.433333,2,선불,CAT100,S50
K296260,여,30,09/12/96,46.766667,2,선불,CAT100,BS110
K296270,여,16,11/02/96,56.833333,0,선불,CAT100,WC95
K296280,남,27,15/02/98,32.333333,11,선불,CAT100,S50
K296290,남,33,16/05/96,53.666667,8,선불,CAT100,CAS30
K296300,여,27,02/06/99,16.6,4,선불,CAT100,CAS30
K296310,여,25,21/09/96,49.4,2,선불,CAT100,WC95
K296320,여,18,09/08/99,14.333333,1,선불,CAT100,CAS30
K296330,여,39,21/10/99,11.9,0,선불,CAT100,CAS30
K296340,여,18,05/02/96,57.033333,9,선불,CAT100,WC95
K296350,여,26,18/03/96,55.633333,2,선불,CAT100,WC95
K296360,남,26,25/01/98,33.033333,0,선불,CAT100,S50
K296370,여,61,16/05/96,53.666667,5,선불,CAT100,BS110
K296380,여,46,23/07/96,51.4,8,선불,CAT100,CAS30
K296390,남,19,12/10/96,48.7,1,선불,CAT100,S50
K296400,여,73,04/08/97,38.833333,0,선불,CAT100,BS110
K296410,남,27,19/04/96,54.566667,2,선불,CAT100,S50
K296420,남,16,12/04/96,54.8,0,선불,CAT100,S50
K296430,여,23,21/09/96,49.4,0,선불,CAT100,WC95
K296440,남,23,07/02/97,44.766667,2,선불,CAT100,BS110
K296450,여,33,13/06/97,40.566667,6,선불,CAT100,BS110
K296460,남,32,01/04/97,43,1,선불,CAT100,BS110
K296470,여,26,06/10/97,36.733333,2,선불,CAT100,CAS30
K296480,여,40,24/08/97,38.166667,0,선불,CAT100,BS110
K296490,여,46,19/12/98,22.1,0,선불,CAT100,WC95
K296500,여,41,24/03/96,55.433333,1,선불,CAT100,CAS30
K296510,여,19,19/07/96,51.533333,2,선불,CAT100,WC95
K296520,여,33,13/07/96,51.733333,2,선불,CAT100,CAS30
K296530,남,14,20/05/96,53.533333,2,선불,CAT100,S50
K296540,여,52,17/11/98,23.166667,11,선불,CAT100,BS110
K296550,여,17,19/02/99,20.033333,4,선불,CAT100,WC95
K296560,여,35,02/04/98,30.8,2,선불,CAT100,WC95
K296570,여,20,23/11/98,22.966667,0,선불,CAT100,WC95
K296580,여,16,28/10/96,48.166667,1,선불,CAT100,CAS30
K296590,남,28,21/09/96,49.4,2,선불,CAT100,S50
K296600,여,24,16/03/99,19.2,0,선불,CAT100,BS110
K296610,남,25,14/12/98,22.266667,2,선불,CAT100,S50
K296620,여,50,14/06/97,40.533333,1,선불,CAT100,WC95
K296630,남,25,17/12/98,22.166667,2,선불,CAT100,BS110
K296640,남,12,17/08/97,38.4,2,선불,CAT100,CAS30
K296650,남,29,15/12/98,22.233333,1,선불,CAT100,S50
K296660,남,50,21/02/97,44.3,10,선불,CAT100,S50
K296670,여,31,04/05/97,41.9,0,선불,CAT100,BS110
K296680,남,51,16/02/98,32.3,7,선불,CAT100,S50
K296690,남,17,06/08/96,50.933333,1,선불,CAT100,S50
K296700,여,24,22/01/97,45.3,1,선불,CAT100,WC95
K296710,남,28,28/01/99,20.766667,3,선불,CAT100,CAS30
K296720,여,35,14/02/97,44.533333,1,선불,CAT100,BS110
K296730,여,54,12/04/99,18.3,1,선불,CAT100,WC95
K296740,남,20,10/03/96,55.9,1,선불,CAT100,S50
K296750,남,18,25/08/97,38.133333,1,선불,CAT100,BS110
K296760,여,40,23/01/97,45.266667,5,선불,CAT100,WC95
K296770,여,40,08/11/98,23.466667,2,선불,CAT100,WC95
K296780,여,59,23/02/96,56.433333,2,선불,CAT100,BS110
K296790,남,14,28/02/96,56.266667,1,선불,CAT100,BS110
K296800,여,64,27/09/96,49.2,3,선불,CAT100,WC95
K296810,남,30,25/01/97,45.2,2,선불,CAT100,S50
K296820,여,39,06/04/96,55,5,선불,CAT100,WC95
K296830,남,41,11/06/98,28.466667,0,선불,CAT100,BS110
K296840,여,37,13/07/96,51.733333,2,선불,CAT100,CAS30
K296850,남,20,10/10/98,24.433333,6,선불,CAT100,S50
K296860,여,20,25/05/99,16.866667,1,선불,CAT100,BS110
K296870,남,23,23/04/97,42.266667,9,선불,CAT100,CAS30
K296880,남,27,31/05/99,16.666667,1,선불,CAT100,S50
K296890,남,33,07/08/99,14.4,2,선불,CAT100,S50
K296900,여,22,06/03/99,19.533333,3,선불,CAT100,WC95
K296910,여,28,07/09/99,13.366667,2,선불,CAT100,WC95
K296920,남,21,06/10/96,48.9,0,선불,CAT100,S50
K296930,남,21,07/03/98,31.666667,2,선불,CAT100,BS110
K296940,여,21,05/12/96,46.9,0,선불,CAT100,BS110
K296950,남,15,24/09/99,12.8,2,선불,CAT100,CAS30
K296960,여,23,14/12/98,22.266667,1,선불,CAT100,WC95
K296970,남,29,18/10/96,48.5,2,선불,CAT100,S50
K296980,여,33,23/11/97,35.133333,1,선불,CAT100,CAS30
K296990,여,28,28/08/98,25.866667,2,선불,CAT100,BS110
K297000,여,31,05/10/97,36.766667,2,선불,CAT100,BS110
K297010,여,41,25/05/99,16.866667,0,선불,CAT100,CAS30
K297020,남,13,25/05/98,29.033333,9,선불,CAT100,S50
K297030,여,17,04/04/99,18.566667,5,선불,CAT100,CAS30
K297040,남,20,15/03/96,55.733333,0,선불,CAT100,S50
K297050,남,33,26/04/97,42.166667,0,선불,CAT100,BS110
K297060,여,58,25/09/96,49.266667,1,선불,CAT100,BS110
K297070,여,23,20/02/99,20,2,선불,CAT100,WC95
K297080,여,29,19/11/99,10.933333,0,선불,CAT100,CAS30
K297090,남,29,11/09/97,37.566667,1,선불,CAT100,BS110
K297100,남,18,15/05/98,29.366667,1,선불,CAT100,S50
K297110,여,37,23/01/96,57.466667,1,선불,CAT100,BS110
K297120,여,47,20/08/97,38.3,2,선불,CAT100,BS110
K297130,남,35,15/07/97,39.5,2,선불,CAT100,CAS30
K297140,남,39,06/11/96,47.866667,9,선불,CAT100,S50
K297150,남,32,08/07/98,27.566667,9,선불,CAT100,CAS30
K297160,여,17,16/03/96,55.7,1,선불,CAT100,WC95
K297170,여,27,09/10/99,12.3,2,선불,CAT100,WC95
K297180,남,38,04/01/98,33.733333,7,선불,CAT100,CAS30
K297190,남,38,22/05/99,16.966667,2,선불,CAT100,CAS30
K297200,여,28,24/08/96,50.333333,2,선불,CAT100,WC95
K297210,남,32,01/08/96,51.1,1,선불,CAT100,S50
K297220,남,19,14/04/96,54.733333,0,선불,CAT100,S50
K297230,남,34,16/12/97,34.366667,10,선불,CAT100,S50
K297240,남,43,21/04/96,54.5,1,선불,CAT100,S50
K297250,여,53,18/05/96,53.6,2,선불,CAT100,WC95
K297260,여,17,01/06/98,28.8,1,선불,CAT100,BS110
K297270,여,31,03/06/99,16.566667,1,선불,CAT100,CAS30
K297280,남,47,09/05/97,41.733333,0,선불,CAT100,CAS30
K297290,남,50,21/04/96,54.5,1,선불,CAT100,CAS30
K297300,여,29,27/07/99,14.766667,1,선불,CAT100,CAS30
K297310,남,48,18/02/99,20.066667,1,선불,CAT100,CAS30
K297320,여,23,15/12/97,34.4,1,선불,CAT100,WC95
K297330,여,18,24/03/96,55.433333,2,선불,CAT100,BS110
K297340,여,34,27/09/99,12.7,0,선불,CAT100,CAS30
K297350,남,22,19/03/97,43.433333,2,선불,CAT100,S50
K297360,남,24,17/12/96,46.5,2,선불,CAT100,S50
K297370,여,24,10/10/99,12.266667,10,선불,CAT100,WC95
K297380,여,34,23/05/96,53.433333,1,선불,CAT100,WC95
K297390,남,28,24/05/96,53.4,2,선불,CAT100,S50
K297400,남,40,07/08/97,38.733333,1,선불,CAT100,BS110
K297410,여,17,20/12/99,9.9,2,선불,CAT100,BS110
K297420,남,52,24/06/99,15.866667,1,선불,CAT100,S50
K297430,남,36,31/08/96,50.1,5,선불,CAT100,BS110
K297440,여,14,26/04/96,54.333333,2,선불,CAT100,WC95
K297450,여,22,04/12/98,22.6,6,선불,CAT100,WC95
K297460,남,16,22/05/98,29.133333,1,선불,CAT100,S50
K297470,남,23,03/07/98,27.733333,1,선불,CAT100,S50
K297480,여,25,11/03/98,31.533333,2,선불,CAT100,CAS30
K297490,여,17,17/06/99,16.1,1,선불,CAT100,WC95
K297500,여,17,19/10/98,24.133333,1,선불,CAT100,BS110
K297510,여,58,02/11/97,35.833333,2,선불,CAT100,CAS30
K297520,남,37,13/02/97,44.566667,7,선불,CAT100,CAS30
K297530,남,13,08/04/96,54.933333,2,선불,CAT100,S50
K297540,여,51,23/01/96,57.466667,7,선불,CAT100,WC95
K297550,남,26,15/12/99,10.066667,0,선불,CAT100,CAS30
